,Brand Name,Name of the Product,Price,Return/Exchange,Expected Delivery,Availability,Product URL
29,Saucony,Saucony Mens Excursion Tr16 GTX Running Shoes,"₹9,990.00",30 Days Returns & Exchange,"FREE delivery Thursday, 1 December. Order within 12 hrs 9 mins","FREE delivery Thursday, 1 December. Order within 12 hrs 9 mins. ",https://www.amazon.in/Saucony-Excursion-Running-Shadow-Forest/dp/B09L9TKK7Z/ref=sxin_25_slsr_d_i_fsnewarrivals_fa_9_B09L9TKK7Z?content-id=amzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613%3Aamzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613&cv_ct_cx=shoes&keywords=shoes&pd_rd_i=B09L9TKK7Z&pd_rd_r=e9367728-fb30-49f5-b1b5-cb054687abe0&pd_rd_w=eLAjO&pd_rd_wg=b9Yjj&pf_rd_p=faee602f-6f4c-4811-a551-aeb8b0834613&pf_rd_r=RDJDRPNT5R9N6Z948A3E&psc=1&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=1-5-5b2ee5ec-0735-4782-9f3a-9d21a55133d0
30,LAVISTA,"LAVISTA Multicolor Sports, Running, Walking, Gym Comfortable Casual Sport Shoes for Men",₹549.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 15 hrs 9 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 15 hrs 9 mins. ",https://www.amazon.in/LAVISTA-Multicolor-Running-Walking-Comfortable/dp/B0BH8PH7W3/ref=sxin_25_slsr_d_i_fsnewarrivals_fa_10_B0BH8PH7W3?content-id=amzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613%3Aamzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613&cv_ct_cx=shoes&keywords=shoes&pd_rd_i=B0BH8PH7W3&pd_rd_r=e9367728-fb30-49f5-b1b5-cb054687abe0&pd_rd_w=eLAjO&pd_rd_wg=b9Yjj&pf_rd_p=faee602f-6f4c-4811-a551-aeb8b0834613&pf_rd_r=RDJDRPNT5R9N6Z948A3E&psc=1&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=1-6-5b2ee5ec-0735-4782-9f3a-9d21a55133d0
31,BRUTON,BRUTON Combo Pack of 4 Casual Shoes Loafer Shoes Sneakers for Men (Multicolor),₹699.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 24 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 24 mins. ",https://www.amazon.in/BRUTON-Casual-Sneakers-Multicolor-Numeric_7/dp/B0BHHRKKKV/ref=sxin_25_slsr_d_i_fsnewarrivals_fa_11_B0BHHRKKKV?content-id=amzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613%3Aamzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613&cv_ct_cx=shoes&keywords=shoes&pd_rd_i=B0BHHRKKKV&pd_rd_r=e9367728-fb30-49f5-b1b5-cb054687abe0&pd_rd_w=eLAjO&pd_rd_wg=b9Yjj&pf_rd_p=faee602f-6f4c-4811-a551-aeb8b0834613&pf_rd_r=RDJDRPNT5R9N6Z948A3E&psc=1&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=1-7-5b2ee5ec-0735-4782-9f3a-9d21a55133d0
32,ASIAN,ASIAN Men's Jasper-01 Casual Sneakers Shoes with Anti Skid High Grip TPR Sole Casual Lace-Up Shoes for Men's & Boy's,₹899.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 24 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 24 mins. ",https://www.amazon.in/ASIAN-Jasper-01-Casual-Sneakers-Lace-Up/dp/B0BJWBT6YC/ref=sxin_25_slsr_d_i_fsnewarrivals_fa_13_B0BJWBT6YC?content-id=amzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613%3Aamzn1.sym.faee602f-6f4c-4811-a551-aeb8b0834613&cv_ct_cx=shoes&keywords=shoes&pd_rd_i=B0BJWBT6YC&pd_rd_r=e9367728-fb30-49f5-b1b5-cb054687abe0&pd_rd_w=eLAjO&pd_rd_wg=b9Yjj&pf_rd_p=faee602f-6f4c-4811-a551-aeb8b0834613&pf_rd_r=RDJDRPNT5R9N6Z948A3E&psc=1&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=1-8-5b2ee5ec-0735-4782-9f3a-9d21a55133d0
33,Campus,Campus Men City-Ride Running Shoes,₹859.00,30 Days Returns & Exchange,"FREE delivery Monday, 28 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 24 mins","FREE delivery Monday, 28 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 24 mins. ",https://www.amazon.in/Campus-City-Ride-Running-Shoes-8-5G-627/dp/B07KWZPHJX/ref=sr_1_15?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-15
34,Sparx,Sparx Mens Sx0500g Running Shoe,₹874.00,30 Days Returns & Exchange,"FREE delivery Tuesday, 29 November Or fastest delivery Sunday, 27 November. Order within 14 hrs 8 mins","FREE delivery Tuesday, 29 November. Or fastest delivery Sunday, 27 November. Order within 14 hrs 8 mins. ",https://www.amazon.in/Sparx-Mens-Black-Running-Shoes/dp/B0865QV9LZ/ref=sr_1_16?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-16
35,Amico,Amico Men's & Boys Multicolor Running Casual Sports Shoes,₹504.00,30 Days Returns & Exchange,"FREE delivery Monday, 28 November","FREE delivery Monday, 28 November. ",https://www.amazon.in/Amico-Multicolor-Running-Casual-Numeric_9/dp/B09Y1Y5VWG/ref=sr_1_17?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-17
36,ASIAN,ASIAN Men's Skypee-162 Casual Sneaker Lightweight Lace-up Shoes for Men's & Boy's,₹448.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November on first order Or fastest delivery Tomorrow, November 25. Order within 1 hr 33 mins","FREE delivery Saturday, 26 November on first order. Or fastest delivery Tomorrow, November 25. Order within 1 hr 33 mins. ",https://www.amazon.in/ASIAN-Skypy-162-Running-Walking-Sneakers/dp/B07VRDF145/ref=sr_1_18?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-18
37,ASIAN,"ASIAN Delta-20 Sports Running,Walking & Gym Shoes with Eva Sole Extra Jump Casual Sneaker Lightweight Shoes for Men's & Boy's",₹748.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 23 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 23 mins. ",https://www.amazon.in/ASIAN-Delta-20-Running-Walking-Lightweight/dp/B09WLL4ZXQ/ref=sr_1_19?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-19
38,ASIAN,"ASIAN Crystal-13 Sports Running,Walking & Gym Shoes with Crystal Cushion Technology Lightweight Casual Sneaker Shoes for Men's & Boy's","₹1,263.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 33 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 33 mins. ",https://www.amazon.in/ASIAN-Crystal-13-Running-Technology-Lightweight/dp/B09RXMGTM3/ref=sr_1_20?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-20
39,Generic,Men's Black Mesh Sports Shoes,₹498.00,30 Days Returns & Exchange,"₹59 delivery Monday, 28 November","₹59 delivery Monday, 28 November. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfbXRmOjIwMDg1MzIyMDkxMTk4OjowOjo&url=%2FMens-Black-Sports-Shoes-India%2Fdp%2FB0BGSTS879%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
40,Generic,Men's Mesh Walking/Outdoor Sports Shoes,₹549.00,30 Days Returns & Exchange,"₹59 delivery Monday, 28 November","₹59 delivery Monday, 28 November. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfbXRmOjIwMDg1MzIyMDkyMTk4OjowOjo&url=%2FMens-Black-Sports-Shoes-India%2Fdp%2FB0BGSN4KFK%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
41,Generic,Men's Black Mesh Sports Shoes,₹599.00,30 Days Returns & Exchange,"₹59 delivery Monday, 28 November","₹59 delivery Monday, 28 November. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfbXRmOjIwMDg0NDYwMTUzMjk4OjowOjo&url=%2FMens-Black-Sports-Shoes-India%2Fdp%2FB0BGSTRL7G%2Fref%3Dsr_1_23_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
42,Bacca Bucci,"Bacca Bucci Zeus Men Fashion Sneakers/Running Shoes with Chunky Rubber Outsole for Running, Walking, Training, Gyming, Streets, Parties & Fun","₹1,499.00",30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 22 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 22 mins. ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwOTAyNDU1MTI2NDAxOjE2NjkzMDU1NTk6c3BfbXRmOjIwMDQzNDI2MDA4Njk4OjowOjo&url=%2FBacca-Bucci-Fashion-Sneakers-Training%2Fdp%2FB09F7MBVRP%2Fref%3Dsr_1_24_sspa%3Fkeywords%3Dshoes%26qid%3D1669305559%26qu%3DeyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2130RQ2DA9D45
43,Bourge,Bourge Men's Loire-z126 Running Shoes,₹410.52,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November on first order Or fastest delivery Tomorrow, November 25. Order within 1 hr 32 mins","FREE delivery Saturday, 26 November on first order. Or fastest delivery Tomorrow, November 25. Order within 1 hr 32 mins. ",https://www.amazon.in/Bourge-Loire-63-Running-Shoes-7-Loire-63-D-Grey-07/dp/B07MFJTDL3/ref=sr_1_25?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-25
44,Sparx,Sparx Mens Sm-648 Sports Shoes,₹975.00,30 Days Returns & Exchange,"FREE delivery Tuesday, 29 November Or fastest delivery Sunday, 27 November. Order within 4 hrs 6 mins","FREE delivery Tuesday, 29 November. Or fastest delivery Sunday, 27 November. Order within 4 hrs 6 mins. ",https://www.amazon.in/Sparx-SM-648-Orange-Sports-Shoes/dp/B08RNRM22T/ref=sr_1_26?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-26
45,Campus,Campus Women's Alexa Running Shoes,₹849.00,10 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 31 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 31 mins. ",https://www.amazon.in/Campus-Womens-Running-Shoes-8-5G-663/dp/B07SYPZDS1/ref=sr_1_27?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-27
46,ASIAN,"ASIAN F-04 Running Shoes,Gym Shoes,Training Shoes,Walking Shoes,Sports Shoes for Men",₹448.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November on first order Or fastest delivery Saturday, 26 November. Order within 2 hrs 21 mins","FREE delivery Sunday, 27 November on first order. Or fastest delivery Saturday, 26 November. Order within 2 hrs 21 mins. ",https://www.amazon.in/ASIAN-Running-Training-Walking-Numeric_7/dp/B09QM5K815/ref=sr_1_28?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-28
47,WORLD WEAR FOOTWEAR,WORLD WEAR FOOTWEAR Men's (New_9464) White Casual Sneakers Shoes,₹599.00,30 Days Returns & Exchange,"Fulfilled
FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 20 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 20 mins. ",https://www.amazon.in/WORLD-WEAR-FOOTWEAR-Sneakers-Comfortable/dp/B0BHX27LRV/ref=sr_1_29?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-29
48,Kraasa,"Kraasa Classic Casual Lace Up Sneaker,Casual Shoe for Men",₹599.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 20 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 20 mins. ",https://www.amazon.in/Kraasa-Classic-Casual-Sneaker-Black/dp/B0B4JT4JLM/ref=sr_1_30?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-30
49,-,-,-,-,-,-,https://www.amazon.in/Campus-Crysta-PRO-Running-Shoes/dp/B09RBG3MXD/ref=sr_1_31?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-31
50,ASIAN,"ASIAN Men's Cosko Sports Running,Walking,Gym,Training Sneaker Lace-Up Shoes for Men's & Boy's",₹549.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 20 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 20 mins. ",https://www.amazon.in/ASIAN-Mens-Leather-Training-Shoes/dp/B09BLZR3QP/ref=sr_1_32?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-32
51,ASIAN,"ASIAN Men's Bullet-02 Sports,Running,Walking Shoes",₹474.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November on first order Or fastest delivery Tomorrow, November 25. Order within 1 hr 30 mins","FREE delivery Saturday, 26 November on first order. Or fastest delivery Tomorrow, November 25. Order within 1 hr 30 mins. ",https://www.amazon.in/ASIAN-P-Green-Bullet-Running-B02s10cDGPG/dp/B00QH30EPK/ref=sr_1_33?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-33
52,Adidas,Adidas Mens Statix M Sd Running Shoes,"₹2,159.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 29 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 29 mins. ",https://www.amazon.in/Adidas-Statix-Running-EW5539_CBLACK-GLOORA_/dp/B08FZV62FL/ref=sr_1_34?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-34
53,ASIAN,ASIAN Men's Crystal-05 Sports Running Shoes & Walking Shoes Gym Casual Sneaker Lace-Up Shoes,"₹1,099.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 29 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 29 mins. ",https://www.amazon.in/ASIAN-Crsystal-05-Running-Transparent-Technology/dp/B09JP69BPQ/ref=sr_1_35?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-35
54,WORLD WEAR FOOTWEAR,WORLD WEAR FOOTWEAR Men's Sport Sneakers Shoes,₹309.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November on first order Or fastest delivery Saturday, 26 November. Order within 2 hrs 19 mins","FREE delivery Sunday, 27 November on first order. Or fastest delivery Saturday, 26 November. Order within 2 hrs 19 mins. ",https://www.amazon.in/WORLD-WEAR-FOOTWEAR-Sport-Sneakers/dp/B0B57B7ZPZ/ref=sr_1_36?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-36
55,-,-,-,-,-,-,https://www.amazon.in/Sparx-SM-651-Black-Sports-Shoes/dp/B08SBVDCVS/ref=sr_1_37?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-37
56,Sparx,Sparx Womens Sx0175l Running Shoes,₹870.00,10 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 18 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 18 mins. ",https://www.amazon.in/Sparx-Women-SL-170-C-Grey-Sports/dp/B08RDPBJ6T/ref=sr_1_38?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-38
57,ASIAN,ASIAN Men's Plasma-05 Sports Running Shoes for Men I Sport Shoes for Boys with Eva Sole for Extra Jump I Casual Shoes for Men's & Boy's,₹576.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 28 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 28 mins. ",https://www.amazon.in/ASIAN-Sports-Running-Casual-Numeric_9/dp/B0B7F3R5H9/ref=sr_1_39?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-39
58,Generic,Men's Mesh Lace-Ups Running/Walking/Gym/Sports Fashion Shoes,₹297.00,30 Days Returns & Exchange,"₹35 delivery Sunday, 27 November","₹35 delivery Sunday, 27 November. ",https://www.amazon.in/Lace-Ups-Running-Walking-Sports-Fashion/dp/B09PF2JZZG/ref=sr_1_40?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-40
59,Sparx,Sparx Mens Sx0677g Running,₹839.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November. Order within 2 hrs 17 mins","FREE delivery Saturday, 26 November. Order within 2 hrs 17 mins. ",https://www.amazon.in/Sparx-SM-677-Green-Sports-Shoes/dp/B08ZNH8884/ref=sr_1_41?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-41
60,ASIAN,ASIAN Men's Waterproof-11 Running Shoes for Men I Sport Shoes for Boys with Eva Sole for Extra Jump I Casual Shoes for Men,₹597.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 17 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 17 mins. ",https://www.amazon.in/ASIAN-Waterproof-11-Running-Shoes-Casual/dp/B09DS8CQ3C/ref=sr_1_42?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-42
61,Sparx,Sparx mens Sx0406g Running Shoes,₹874.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 27 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 27 mins. ",https://www.amazon.in/Sparx-SM-406-Navy-Sports-Shoes/dp/B07H4HWTMJ/ref=sr_1_43?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-43
62,Adidas,Adidas Men's Clinch-X M Running Shoe,"₹1,700.00",30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 27 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 27 mins. ",https://www.amazon.in/Adidas-Mens-Clinch-X-Running-Black/dp/B08FZSY61B/ref=sr_1_44?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-44
63,ASIAN,"ASIAN Men's Achiever-15 Latest Stylish Casual Sneaker,Lace-up Lightweight with Extra Cushion Shoes for Running, Walking, Gym Shoes for Men's & Boy's",₹471.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November on first order Or fastest delivery Saturday, 26 November. Order within 2 hrs 16 mins","FREE delivery Sunday, 27 November on first order. Or fastest delivery Saturday, 26 November. Order within 2 hrs 16 mins. ",https://www.amazon.in/ASIAN-Achiever-15-Stylish-Sneaker-Lightweight/dp/B0BDVFJ445/ref=sr_1_45?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-45
64,ASIAN,"ASIAN Men's Synthetic Sports,Running,Casual Loafer Shoes for Boy's",₹464.00,30 Days Returns & Exchange,"FREE delivery Sunday, 27 November on first order Or fastest delivery Saturday, 26 November. Order within 2 hrs 16 mins","FREE delivery Sunday, 27 November on first order. Or fastest delivery Saturday, 26 November. Order within 2 hrs 16 mins. ",https://www.amazon.in/Asian-shoes-Blue-Grey-Loafers-Indian/dp/B01HLHAAEU/ref=sr_1_46?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-46
65,Generic,Men's Running Shoe,₹269.00,30 Days Returns & Exchange,"₹27 delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 15 hrs 1 min","₹27 delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 15 hrs 1 min. ",https://www.amazon.in/SHURAB-Comfort-Walking-Running-Jogging/dp/B0846P8MZV/ref=sr_1_47?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-47
66,Sparx,Sparx Men SM-661 Sports Shoes,"₹1,271.00",30 Days Returns & Exchange,"FREE delivery Sunday, 27 November Or fastest delivery Saturday, 26 November. Order within 2 hrs 15 mins","FREE delivery Sunday, 27 November. Or fastest delivery Saturday, 26 November. Order within 2 hrs 15 mins. ",https://www.amazon.in/Sparx-Black-Golden-Running-SM-661/dp/B099ZXDLXZ/ref=sr_1_48?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-48
67,ENJOY the celebration people,Enjoy Men's Sports Lightweight Shoes Running Stylish Mesh Gym Walking Shoes with Comfortable Memory Cushioning,₹349.00,30 Days Returns & Exchange,"FREE delivery Monday, 28 November on first order. Order within 17 hrs 30 mins","FREE delivery Monday, 28 November on first order. Order within 17 hrs 30 mins. ",https://www.amazon.in/Lightweight-Running-Stylish-Comfortable-Cushioning/dp/B094NPQJ1F/ref=sr_1_49?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-49
68,ASIAN,"ASIAN Men's Moonwalk-01 Sports Running,Walking & Gym Shoes with Eva Sole Extra Jump Casual Slip-on Shoes for Men's & Boy's…",₹499.00,30 Days Returns & Exchange,"FREE delivery Saturday, 26 November Or fastest delivery Tomorrow, November 25. Order within 1 hr 25 mins","FREE delivery Saturday, 26 November. Or fastest delivery Tomorrow, November 25. Order within 1 hr 25 mins. ",https://www.amazon.in/ASIAN-Moonwalk-01-Sports-Running-Walking/dp/B0B8DNGLF7/ref=sr_1_50?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-50
69,aadi,AADI Men's Running Sports Shoes,₹390.00,30 Days Returns & Exchange,"FREE delivery Monday, 28 November on first order","FREE delivery Monday, 28 November on first order. ",https://www.amazon.in/AADI-Maroon-Running-Sport-Shoes/dp/B08PNYBFDN/ref=sr_1_51?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-51
70,-,-,-,-,-,-,https://www.amazon.in/ASIAN-Waterproof-15-Running-Walking-Technology/dp/B0B6SKBPYN/ref=sr_1_52?keywords=shoes&qid=1669305559&qu=eyJxc2MiOiIxMi4yMiIsInFzYSI6IjEyLjA1IiwicXNwIjoiOS42MyJ9&sr=8-52
